id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,Longitude,Latitude,tags
cascadia-brewing-co,Cascadia Brewing Co.,micro,211 4th Ave E,Olympia,Washington,98501-1104,http://www.cascadiahomebrew.com,3609432337,34:28.8,33:23.5,United States,-122.900174,47.04491273,
three-mugs-brewing-company,Three Mugs Brewing Company,micro,2020 NE Aloclek Dr Ste 108,Hillsboro,Oregon,97124-8053,http://threemugsbrewing.com,9713220232,34:08.1,05:23.6,United States,-122.8989638,45.53469242,
parkers-steakhouse-and-brewery,Parker's Steakhouse and Brewery,brewpub,1300 Mt Saint Helens Way NE,Castle Rock,Washington,98611-9014,http://www.parkerssteakhouse.com,3609672333,34:32.0,37:56.3,United States,-122.898886,46.287285,
well-80-brewing-company,Well 80 Brewing Company,brewpub,514 4th Ave E,Olympia,Washington,98501-1111,http://www.well80.com,3609156653,34:33.7,40:45.9,United States,-122.8964287,47.04534486,
opposition-brewing-company,Opposition Brewing Company,micro,545 Rossanley Dr Ste 106,Medford,Oregon,97501-1771,http://www.oppositionbrewing.com,5412108550,34:07.2,03:52.8,United States,-122.895928,42.34064429,
fish-brewing-co,Fish Brewing Co,micro,515 Jefferson St SE,Olympia,Washington,98501-1467,http://www.fishbrewing.com,3609436480,34:29.7,34:41.9,United States,-122.8954179,47.03437129,
paystreak-brewing,Paystreak Brewing,brewpub,449 Main Street,Etna,California,96027,http://www.paystreakbrewing.com,5304672337,32:59.4,00:46.9,United States,-122.8937015,41.4565805,
etna-brewing-co-llc,Etna Brewing Co LLC,micro,131 Callahan Street,Etna,California,96027,http://www.etnabrew.com,5304675277,32:55.2,28:06.5,United States,-122.8918305,41.45674141,
ram-restaurant-and-brewery-medford,RAM Restaurant and Brewery - Medford,brewpub,165 Rossanley Dr,Medford,Oregon,97501-1777,,4582259816,34:07.4,04:18.7,United States,-122.8832971,42.343116,
table-rock-brewing-llc,Table Rock Brewing LLC,micro,825 Dakota Ave,Medford,Oregon,97501-3443,,5419440829,34:08.0,05:13.1,United States,-122.8807679,42.31644563,
portal-brewing-co,Portal Brewing Co,brewpub,100 E 6th St,Medford,Oregon,97501-5902,http://www.portalbrewingco.com,5419410240,34:07.4,04:09.7,United States,-122.873661,42.326944,
common-block-brewing-company,Common Block Brewing Company,contract,315 E 5th Street,Medford,Oregon,97501,http://www.commonblockbrewing.com,5413262277,34:05.5,46:14.1,United States,-122.872489,42.32896155,
bricktowne-brewing-co,Bricktowne Brewing Co,brewpub,111 E 8th St,Medford,Oregon,97501-7201,http://www.bricktownebeer.com,5419732377,34:05.2,46:04.7,United States,-122.8721525,42.32544541,
bear-republic-brewing-co,Bear Republic Brewing Co,regional,345 Healdsburg Ave,Healdsburg,California,95448-4105,http://www.bearrepublic.com,7074332337,32:52.3,25:09.0,United States,-122.8713046,38.6110317,
osmos-alehouse,Osmo's Alehouse,micro,522 S Central Ave,Medford,Oregon,97501-7246,,5418420557,34:07.3,03:57.2,United States,-122.8683277,42.32230438,
smockville-brewhouse,Smockville Brewhouse,brewpub,22793 SW Pine St,Sherwood,Oregon,97140-9303,http://www.smockvillebrewhouse.com,5036101506,34:07.9,05:01.1,United States,-122.8406694,45.3566248,
cooper-mountain-ale-works,Cooper Mountain Ale Works,micro,15855 SW Kestrel Ct,Beaverton,Oregon,97007-9200,http://www.coopermountainaleworks.com,5035807175,34:05.6,46:15.4,United States,-122.8400333,45.4314259,
kelsey-creek-brewing,Kelsey Creek Brewing,micro,3945 Main St,Kelseyville,California,95451-7424,http://www.kelseycreekbrewing.com,7072792311,32:57.3,58:27.4,United States,-122.8382903,38.97782568,
3-disciples-brewing,3 Disciples Brewing,micro,,Sebastopol,California,95472-5937,http://www.3disciplesbrewing.com/home,7072287309,32:51.2,23:48.0,United States,-122.8332502,38.3845125,
california-cider-co,California Cider Co.,planning,,Sebastopol,California,95472,http://www.acecider.com,7078291101,32:53.5,26:23.3,United States,-122.8332502,38.3845125,
two-kilts-brewing,Two Kilts Brewing,micro,14841 SW Tualatin Sherwood Rd Ste 501,Sherwood,Oregon,97140-7127,http://www.twokiltsbrewing.com,5036251700,34:08.1,05:26.6,United States,-122.8308802,45.36773305,
mcmenamins-murray-and-allen,McMenamins Murray & Allen,brewpub,6179 SW Murray Blvd,Beaverton,Oregon,97008-4421,http://www.mcmenamins.com,5035269618,34:06.8,03:11.1,United States,-122.8264537,45.4750792,
woodfour-brewing-company,Woodfour Brewing Company,brewpub,6780 Depot St Ste 160,Sebastopol,California,95472-3462,,7078233144,33:03.0,04:59.3,United States,-122.8211041,38.4033133,
mcmenamins-cedar-hills,McMenamins - Cedar Hills,brewpub,2885 SW Cedar Hills Blvd,Beaverton,Oregon,97005-1343,,5036410151,34:06.6,02:53.2,United States,-122.8058983,45.5013601,
discovery-bay-brewing,Discovery Bay Brewing,micro,948 N Park Avenue,Port Townsend,Washington,98368-1512,,3603442999,34:29.2,33:52.8,United States,-122.8030594,48.1065812,
ancestry-brewery,Ancestry Brewery,brewpub,20585 SW 115th Ave,Tualatin,Oregon,97062-6857,http://www.ancestrybrewing.com,5037060448,34:04.6,45:49.5,United States,-122.7967838,45.3711546,
cascade-brewing-blending-house,Cascade Brewing Blending House,micro,6770 SW 111th Ave,Beaverton,Oregon,97008-5336,http://www.cascadebrewing.com,5033660730,34:05.4,46:09.0,United States,-122.7900557,45.4709556,
silver-falls-brewery,Silver Falls Brewery,micro,207 Jersey St,Silverton,Oregon,97381,http://www.silverfallsbrewery.com,5038733022,34:07.8,04:52.0,United States,-122.7821402,45.00421984,
propolis-brewing-llc,Propolis Brewing LLC,micro,2457 Jefferson St,Port Townsend,Washington,98368-4634,http://www.propolisbrewing.com,7652155850,34:32.1,38:11.4,United States,-122.7734441,48.10915193,
vanguard-brewing-company,Vanguard Brewing Company,micro,27501 SW 95th Ave Ste 945,Wilsonville,Oregon,97070-5705,http://www.vanguardbrewing.com,5039293774,34:08.2,05:34.1,United States,-122.7733742,45.3211582,
mcmenamins-old-church-brewery,McMenamins Old Church Brewery,brewpub,30340 SW Boones Ferry Rd,Wilsonville,Oregon,-97070,http://www.mcmenamins.com/Wilsonville,5034272505,34:06.8,03:14.1,United States,-122.7726765,45.3007043,
g-man-brewery-/-g-man-sports-bar,G Man Brewery / G-Man Sports Bar,micro,18791 SW Martinazzi Ave,Tualatin,Oregon,97062-6808,http://www.hotseatsportsbar.com,5033105159,34:06.0,01:48.6,United States,-122.7598045,45.3841006,
stormbreaker-brewing-st-johns,StormBreaker Brewing St. Johns,brewpub,8409 N Lombard St,Portland,Oregon,97203,http://www.stormbreakerbrewing.com,9712551481,34:08.0,05:10.2,United States,-122.753038,45.58988575,
old-market-pub-and-brewery,Old Market Pub and Brewery,brewpub,6959 SW Multnomah Blvd,Portland,Oregon,97223-3439,http://www.drinkbeerhere.com,5032440450,34:07.2,03:49.8,United States,-122.7486715,45.46603555,
mcmenamins-john-barleycorns,McMenamins John Barleycorns,brewpub,14610 SW Sequoia Pkwy,Tigard,Oregon,97224-7185,http://www.mcmenamins.com,5036846253,34:06.8,03:08.0,United States,-122.7466466,45.41452585,
uptown-market-brewing,Uptown Market Brewing,micro,6620 SW Scholls Ferry Rd,Portland,Oregon,97223-7166,http://www.uptownmarketpdx.com,5033364783,34:08.2,05:31.2,United States,-122.7423002,45.4958797,
plow-brewing-company,Plow Brewing Company,micro,3334 Industrial Dr,Santa Rosa,California,95403-2011,http://www.sonomacounty.com/brewery/plow-brewing-company,7078434583,32:59.6,01:03.7,United States,-122.740072,38.47455222,
fogbelt-brewing-co,Fogbelt Brewing Co,brewpub,1305 Cleveland Ave,Santa Rosa,California,95401-4211,http://www.fogbeltbrewing.com,7079783400,32:55.6,28:35.1,United States,-122.7266079,38.4490004,
old-possum-brewing-company,Old Possum Brewing Company,brewpub,357 Sutton Pl,Santa Rosa,California,95407,http://www.oldpossumbrewing.com,7073037177,32:59.1,00:30.2,United States,-122.7252078,38.39097419,
henhouse-brewing,HenHouse Brewing,micro,322 Bellevue Ave # 2,Santa Rosa,California,95407-7711,http://www.henhousebrewing.com,,32:56.4,29:17.6,United States,-122.7241302,38.4017722,
seismic-brewing-co,Seismic Brewing Co,micro,2932 Dutton Ave,Santa Rosa,California,95407-5711,http://www.seismicbrewingco.com/,7075445996,33:00.7,02:20.0,United States,-122.7236203,38.4042275,
steele-and-hops-public-house,Steele and Hops Public House,brewpub,1901 Mendocino Ave,Santa Rosa,California,95401,http://www.steeleandhops.com,7075232201,33:01.4,03:09.8,United States,-122.717258,38.459216,
2-tread-brewing-co,2 Tread Brewing Co,brewpub,1018 Santa Rosa Plz,Santa Rosa,California,95401-6399,http://www.2treadbrewing.com,4152330857,32:51.1,23:44.7,United States,-122.7167729,38.4387767,
shady-oak-barrel-house,Shady Oak Barrel House,micro,420 1st St,Santa Rosa,California,95401-6339,http://shadyoakbarrelhouse.com,7075958958,33:00.8,02:24.0,United States,-122.7154726,38.43709396,
standing-stone-brewing-co,Standing Stone Brewing Co,micro,101 Oak St,Ashland,Oregon,97520-1802,http://www.standingstonebrewing.com,5414822448,34:07.9,05:04.0,United States,-122.7145793,42.1976451,
third-street-aleworks,Third Street Aleworks,brewpub,610 3rd St,Santa Rosa,California,95404-4418,http://www.thirdstreetaleworks.com,7075233060,33:02.2,03:59.0,United States,-122.7132175,38.43982595,
portland-brewing/north-american-breweries,Portland Brewing/North American Breweries,regional,2730 NW 31st Ave,Portland,Oregon,97210-1718,http://www.portlandbrewing.com,5032267623,34:07.4,04:11.3,United States,-122.713089,45.54176525,
sasquatch-brewery,Sasquatch Brewery,micro,2531 NW 30th Ave,Portland,Oregon,97210-2015,http://www.sasquatchbrewery.com,5038415687,34:07.7,04:44.6,United States,-122.7125709,45.54008922,
russian-river-brewing-co,Russian River Brewing Co,regional,725 4th St,Santa Rosa,California,95404-4407,http://www.russianriverbrewing.com,7075452337,33:00.3,01:51.3,United States,-122.7116607,38.4418139,
mcmenamins-oak-hills-brewery,McMenamins Oak Hills Brewery,micro,14740 NW Cornell Rd Ste 80,Portland,Oregon,97229-5400,http://www.mcmenamins.com,5036450117,34:06.8,03:12.6,United States,-122.7105079,45.5330425,
bear-republic-brewing-co-pub-and-restaurant-lakeside,Bear Republic Brewing Co Pub & Restaurant - Lakeside,brewpub,5000 Roberts Lake Rd,Rohnert Park,California,94928,http://bearrepublic.com,7075852722,32:52.3,25:11.3,United States,-122.7101405,38.3649703,
russian-river-brewing-co-production,Russian River Brewing Co - Production,micro,1812 Ferdinand Ct,Santa Rosa,California,95404-5968,http://www.russianriverbrewing.com,,33:00.3,01:52.3,United States,-122.7094385,38.4216577,
great-notion-brewing-nw,Great Notion Brewing NW,micro,2444 NW 28th Ave,Portland,Oregon,97210,,5035484491,34:06.2,02:02.3,United States,-122.7089599,45.54001975,
moonshrimp-brewing,Moonshrimp Brewing,micro,8428 SW 22nd Ave,Portland,Oregon,97219-2856,http://www.moonshrimpbrewing.com,5039702234,34:07.0,03:33.5,United States,-122.7000809,45.4637206,
cascade-brewing,Cascade Brewing,brewpub,7424 SW Beaverton Hillsdale Hwy,Portland,Oregon,97225-2149,http://www.cascadebrewing.com,5032960110,34:05.3,46:08.1,United States,-122.699417,45.478513,
atwood-ales,Atwood Ales,micro,4012 Sweet Rd,Blaine,Washington,98230-9108,http://www.atwoodales.com,3603996239,34:27.9,32:23.8,United States,-122.6990459,48.97900614,
sasquatch-pub,Sasquatch Pub,brewpub,6440 SW Capitol Hwy.,Portland,Oregon,97239,,5038415687,34:07.7,04:46.1,United States,-122.6988132,45.4776303,
breakside-brewery-slabtown,Breakside Brewery Slabtown,brewpub,1570 NW 22nd Ave,Portland,Oregon,97210-2369,http://breakside.com,5034447597,34:05.0,46:03.3,United States,-122.6966131,45.53384986,
kells-brew-pub,Kells Brew Pub,brewpub,210 NW 21st Ave,Portland,Oregon,97209-1004,http://Kellsbrewpub.com,5037197175,34:06.3,02:22.4,United States,-122.6941546,45.52447285,
mcmenamins-hillsdale-brewery-and-public-house,McMenamins Hillsdale Brewery and Public House,micro,1505 SW Sunset Blvd,Portland,Oregon,97239-2625,http://www.mcmenamins.com,5032931753,34:06.8,03:06.5,United States,-122.6936922,45.4792439,
lucky-labrador-beer-hall,Lucky Labrador Beer Hall,brewpub,1945 NW Quimby St,Portland,Oregon,97209-1712,http://www.luckylab.com,5035174352,34:06.5,02:41.9,United States,-122.6917362,45.53370375,
yeti-restaurant,Yeti Restaurant,brewpub,190 Farmers Ln,Santa Rosa,California,95405-4703,http://www.yetirestaurant.com,7075219608,33:03.1,05:06.4,United States,-122.688361,38.44971636,
back-pedal-brewing-company,Back Pedal Brewing Company,micro,1425 NW Flanders St,Portland,Oregon,97209-2620,http://backpedalbrewing.com,9714005950,34:04.7,45:51.4,United States,-122.6856562,45.52597595,
10-barrel-brewing-co,10 Barrel Brewing Co,large,1411 NW Flanders St,Portland,Oregon,97209-2620,http://www.10barrel.com,5032241700,34:04.4,45:43.3,United States,-122.6855056,45.5259786,
mcmenamins-crystal-ballroom-brewery,McMenamins Crystal Ballroom Brewery,brewpub,1332 W Burnside St,Portland,Oregon,97209-2612,http://www.mcmenamins.com,5037785625,34:06.7,02:59.1,United States,-122.6850673,45.5228146,
bridgeport-brewing-co,BridgePort Brewing Co,regional,1318 NW Northrup St,Portland,Oregon,97209-2808,http://www.bridgeportbrew.com,5032417179,34:05.3,46:05.7,United States,-122.6848601,45.53133335,
von-ebert-brewing,Von Ebert Brewing,brewpub,131 NW 13th Ave,Portland,Oregon,97209-4110,http://vonebertbrewing.com,5038207721,34:08.3,05:37.1,United States,-122.6843058,45.52389727,
deschutes-brewery-and-public-house,Deschutes Brewery & Public House,brewpub,210 NW 11th Ave,Portland,Oregon,97209-2929,http://www.deschutesbrewery.com,5032964906,34:05.7,01:21.8,United States,-122.6818808,45.52468,
arlington-club,Arlington Club,micro,811 SW Salmon St,Portland,Oregon,97205-3094,http://www.thearlingtonclub.com,5032234141,34:04.7,45:50.5,United States,-122.6818596,45.51786855,
look-long-brewing-company,Look Long Brewing Company,micro,6550 N Interstate Ave,Portland,Oregon,97217-4836,http://www.looklongbrewingcompany.com,5032860343,34:06.5,02:39.0,United States,-122.6818062,45.57066185,
silver-city-brewery,Silver City Brewery,regional,206 Katy Penman Ave,Bremerton,Washington,98312-4301,http://www.silvercitybrewery.com,3608131487,34:32.8,39:16.1,United States,-122.6780101,47.56156065,
maxs-fanno-creek-brew-pub,Max's Fanno Creek Brew Pub,brewpub,12562 SW Main St,Portland,Oregon,97223-6195,http://www.maxsfannocreek.com,5036249400,34:06.6,02:48.6,United States,-122.6771146,45.5156226,
widmer-brothers-brewing,Widmer Brothers Brewing,regional,929 N Russell St,Portland,Oregon,97227-1733,,5032812437,34:08.4,05:44.5,United States,-122.6762983,45.54109529,
stormbreaker-brewing,StormBreaker Brewing,brewpub,832 N Beech St,Portland,Oregon,97227-1215,,,34:07.9,05:08.6,United States,-122.6751573,45.54943475,
ecliptic-brewing,Ecliptic Brewing,micro,825 N Cook St,Portland,Oregon,97227-1503,http://www.eclipticbrewing.com,5032658002,34:05.8,01:29.2,United States,-122.6751185,45.54737005,
rock-bottom-brewery-portland,Rock Bottom Brewery - Portland,brewpub,206 SW Morrison St,Portland,Oregon,97204-3107,http://www.rockbottom.com,5037962739,34:07.5,04:27.9,United States,-122.6749783,45.5178662,
full-sail-brewery-riverplace,Full Sail Brewery - Riverplace,micro,0307 SW Montgomery St,Portland,Oregon,97201-5125,http://www.fullsailbrewing.com,5032225343,34:06.0,01:44.1,United States,-122.6735214,45.50957205,
loowit-brewing,Loowit Brewing,micro,507 Columbia St,Vancouver,Washington,98660-3194,http://www.loowitbrewing.com,3605662323,34:30.8,36:21.3,United States,-122.6734331,45.6251071,
labrewatory,LABrewatory,micro,670 N Russell St,Portland,Oregon,97227-1728,http://www.thelabrewatory.com,9712718151,34:06.4,02:28.5,United States,-122.6730826,45.54092271,
mcmenamins-fulton-pub-and-brewery,McMenamins Fulton Pub and Brewery,micro,0618 SW Nebraska St,Portland,Oregon,97239-3556,http://www.mcmenamins.com,5032464363,34:06.7,03:02.1,United States,-122.6726223,45.47711805,
beerded-brothers-brewing,Beerded Brothers Brewing,micro,106 W 6th St,Vancouver,Washington,98660,http://www.beerdedbrothers.net,3606065806,34:28.1,32:43.2,United States,-122.6718911,45.62576802,
trap-door-brewing,Trap Door Brewing,micro,2315 Main St,Vancouver,Washington,98660-2641,http://www.trapdoorbrewing.com,5037582569,34:33.4,40:13.6,United States,-122.6713099,45.63904644,
mcmenamins-breweries,McMenamins Breweries,micro,430 N Killingsworth St,Portland,Oregon,97217-2441,http://www.mcmenamins.com,5032230109,34:06.6,02:54.7,United States,-122.6708112,45.5624447,
trusty-brewing-co,Trusty Brewing Co.,brewpub,114 E Evergreen Blvd,Vancouver,Washington,98660-3219,http://www.trustybrewing.com,3602580413,34:33.4,40:19.5,United States,-122.6707614,45.6289331,
ex-novo-brewing-co,Ex Novo Brewing Co,micro,2326 N Flint Ave,Portland,Oregon,97227-1905,http://www.exnovobrew.com,5038948251,34:05.9,01:32.2,United States,-122.6684147,45.54002045,
hair-of-the-dog-brewing-co,Hair of the Dog Brewing Co,brewpub,61 SE Yamhill St,Portland,Oregon,97214-2134,http://www.hairofthedog.com,5032326585,34:06.2,02:07.0,United States,-122.6655236,45.5160413,
stickmen-brewery,Stickmen Brewery,brewpub,40 N State St,Lake Oswego,Oregon,97034-3926,,,34:07.9,05:07.1,United States,-122.6638277,45.4161533,
wayfinder-beer,Wayfinder Beer,brewpub,304 SE 2nd Ave,Portland,Oregon,97214-1008,http://www.wayfinder.beer,5037182337,34:08.3,05:40.0,United States,-122.6634881,45.5208914,
caldera-brewing-co,Caldera Brewing Co,micro,590 Clover Ln,Ashland,Oregon,97520-3709,http://www.calderabrewing.com,5414824677,34:05.3,46:07.5,United States,-122.6633744,42.18373846,
lagunitas-brewing-co,Lagunitas Brewing Co,large,1280 N McDowell Blvd,Petaluma,California,94954-1113,http://www.lagunitas.com,7077694495,32:57.6,58:44.7,United States,-122.6619198,38.27264795,
wicked-teuton-brewing,Wicked Teuton Brewing,micro,1341 SW Barlow St,Oak Harbor,Washington,98277-3159,,3608625011,34:33.8,40:58.3,United States,-122.6599158,48.28728035,
sound-brewery,Sound Brewery,micro,19479 Viking Ave NW,Poulsbo,Washington,98370-8370,http://www.soundbrewery.com,3609308696,34:32.9,39:32.6,United States,-122.6596831,47.7398382,
modern-times-the-belmont-fermentorium,Modern Times - The Belmont Fermentorium,brewpub,630 SE Belmont St,Portland,Oregon,97214-2372,,,34:06.9,03:29.0,United States,-122.6590469,45.516294,
burnside-brewing-co,Burnside Brewing Co,micro,701 E Burnside St,Portland,Oregon,97214-1218,http://www.burnsidebrewco.com,5032083476,34:05.3,46:06.6,United States,-122.6584695,45.5233261,
ground-breaker-brewing,Ground Breaker Brewing,brewpub,715 SE Lincoln St,Portland,Oregon,97214-4600,http://www.harvesterbrewing.com,5039284195,34:06.2,02:05.4,United States,-122.6583697,45.50809545,
breakside-brewery,Breakside Brewery,brewpub,820 NE Dekum St,Portland,Oregon,97211-3630,http://www.breakside.com,5037196475,34:05.0,46:02.4,United States,-122.657117,45.5716938,
